Name,Entity Id,Rank type,Rank value,Time span
Paul Barham,2296249340,Saliency,91,Ten Years
Josh Levenberg,2302020060,Saliency,92,Ten Years
Derek Gordon Murray,2307210230,Saliency,93,Ten Years
Xiaoqiang Zheng,2497787018,Saliency,94,Ten Years
George Papandreou,2466861874,Saliency,95,Ten Years
Lukasz Kaiser,2156752876,Saliency,96,Ten Years
Julian Schrittwieser,2512603362,Saliency,97,Ten Years
Luca Maria Gambardella,2305568262,Saliency,98,Ten Years
Thore Graepel,2032008572,Saliency,99,Ten Years
Chris J. Maddison,2190280414,Saliency,100,Ten Years
Shaoqing Ren,2119543935,Prestige,1,Ten Years
Wei Liu,2617788377,Prestige,2,Ten Years
Pierre Sermanet,37905947,Prestige,3,Ten Years
Alex Krizhevsky,1171453863,Prestige,4,Ten Years
Christian Szegedy,2947072378,Prestige,5,Ten Years
Xiangyu Zhang,2499063207,Prestige,6,Ten Years
Kai Chen,2146330397,Prestige,7,Ten Years
Kaiming He,2164292938,Prestige,8,Ten Years
Gregory S. Corrado,2107276858,Prestige,9,Ten Years
Dragomir Anguelov,2036321405,Prestige,10,Ten Years
Yangqing Jia,2102002796,Prestige,11,Ten Years
Jian Sun,2200192130,Prestige,12,Ten Years
Paul A. Tucker,2330302558,Prestige,13,Ten Years
Olaf Ronneberger,2044097715,Prestige,14,Ten Years
Michael Isard,2004792601,Prestige,15,Ten Years
Manjunath Kudlur,2078155468,Prestige,16,Ten Years
Yuan Yu,2170786782,Prestige,17,Ten Years
Paul Barham,2296249340,Prestige,18,Ten Years
Josh Levenberg,2302020060,Prestige,19,Ten Years
Derek Gordon Murray,2307210230,Prestige,20,Ten Years
Xiaoqiang Zheng,2497787018,Prestige,21,Ten Years
Chris J. Maddison,2190280414,Prestige,22,Ten Years
Nitish Srivastava,2191276622,Prestige,23,Ten Years
Ilya Sutskever,215131072,Prestige,24,Ten Years
Scott E. Reed,2430826622,Prestige,25,Ten Years
Philipp Fischer,2101064685,Prestige,26,Ten Years
Sergey Ioffe,2272624714,Prestige,27,Ten Years
Andy Davis,2522959750,Prestige,28,Ten Years
Sherry Moore,2286056286,Prestige,29,Ten Years
Benoit Steiner,2298047631,Prestige,30,Ten Years
Geoffrey Irving,2521125841,Prestige,31,Ten Years
Pete Warden,2299638740,Prestige,32,Ten Years
Dzmitry Bahdanau,2509101809,Prestige,33,Ten Years
Julian Schrittwieser,2512603362,Prestige,34,Ten Years
Thore Graepel,2032008572,Prestige,35,Ten Years
Rajat Monga,2079584417,Prestige,36,Ten Years
Andrew Rabinovich,2194293332,Prestige,37,Ten Years
Ross B. Girshick,2473549963,Prestige,38,Ten Years
Christian Szegedy,331124168,Prestige,39,Ten Years
Dumitru Erhan,2308824398,Prestige,40,Ten Years
Geoffrey E. Hinton,563069026,Prestige,41,Ten Years
Tomas Mikolov,292626543,Prestige,42,Ten Years
Matthieu Devin,2014082263,Prestige,43,Ten Years
Jeffrey Dean,2429370538,Prestige,44,Ten Years
Nal Kalchbrenner,223268448,Prestige,45,Ten Years
Marc Lanctot,2107049243,Prestige,46,Ten Years
Martin Wicke,2041401258,Prestige,47,Ten Years
Vijay Vasudevan,2943029278,Prestige,48,Ten Years
Vincent Vanhoucke,2022840042,Prestige,49,Ten Years
Arthur Guez,2015134264,Prestige,50,Ten Years
Bart van Merriënboer,256273151,Prestige,51,Ten Years
Martín Abadi,2162106674,Prestige,52,Ten Years
Andrew W. Senior,2045282652,Prestige,53,Ten Years
Liang-Chieh Chen,2127898042,Prestige,54,Ten Years
Jonathon Shlens,2343055381,Prestige,55,Ten Years
George E. Dahl,2360825425,Prestige,56,Ten Years
Ming Yang,2614727752,Prestige,57,Ten Years
George Papandreou,2466861874,Prestige,58,Ten Years
Marc'Aurelio Ranzato,1976950599,Prestige,59,Ten Years
Juergen Schmidhuber,1782944713,Prestige,60,Ten Years
Koray Kavukcuoglu,1111049960,Prestige,61,Ten Years
Lukasz Kaiser,2156752876,Prestige,62,Ten Years
Abdel-rahman Mohamed,2125491050,Prestige,63,Ten Years
Kevin P. Murphy,2167731548,Prestige,64,Ten Years
Thomas Brox,2014530249,Prestige,65,Ten Years
Sander Dieleman,2020844714,Prestige,66,Ten Years
Zhifeng Chen,2922418434,Prestige,67,Ten Years
Navdeep Jaitly,2066236689,Prestige,68,Ten Years
Demis Hassabis,4302276,Prestige,69,Ten Years
William J. Dally,2037541505,Prestige,70,Ten Years
Rob Fergus,2166320536,Prestige,71,Ten Years
Ian J. Goodfellow,1822555116,Prestige,72,Ten Years
Patrick Nguyen,2943944027,Prestige,73,Ten Years
Oriol Vinyals,2634174050,Prestige,74,Ten Years
Quoc V. Le,2148448995,Prestige,75,Ten Years
Ruslan Salakhutdinov,2031945151,Prestige,76,Ten Years
David Silver,2593774290,Prestige,77,Ten Years
Andrew Y. Ng,2104401652,Prestige,78,Ten Years
Ueli Meier,2343548174,Prestige,79,Ten Years
Caglar Gulcehre,152899538,Prestige,80,Ten Years
Kyunghyun Cho,2462121670,Prestige,81,Ten Years
Christopher D. Manning,2149153931,Prestige,82,Ten Years
Timothy P. Lillicrap,2163886844,Prestige,83,Ten Years
Luca Maria Gambardella,2305568262,Prestige,84,Ten Years
Richard Socher,1964982643,Prestige,85,Ten Years
Song Han,2233699872,Prestige,86,Ten Years
Yoshua Bengio,161269817,Prestige,87,Ten Years
Andrew W. Senior,2919693064,Prestige,88,Ten Years
Dong Yu,2103789662,Prestige,89,Ten Years
Alex Graves,2116712232,Prestige,90,Ten Years
Brian Kingsbury,2019566994,Prestige,91,Ten Years
Tara N. Sainath,1209087724,Prestige,92,Ten Years
Li Deng,2101552792,Prestige,93,Ten Years
Alan L. Yuille,2065104188,Prestige,94,Ten Years
Jürgen Schmidhuber,2116333191,Prestige,95,Ten Years
Sergey Levine,2140030024,Prestige,96,Ten Years
Pieter Abbeel,243981275,Prestige,97,Ten Years
Peng Shi,1988150995,Prestige,98,Ten Years
Derong Liu,2619713811,Prestige,99,Ten Years
Jinde Cao,2097525001,Prestige,100,Ten Years
Geoffrey E. Hinton,563069026,Citations*,1,Ten Years
Ilya Sutskever,215131072,Citations*,2,Ten Years
Alex Krizhevsky,1171453863,Citations*,3,Ten Years
Yoshua Bengio,161269817,Citations*,4,Ten Years
Kaiming He,2164292938,Citations*,5,Ten Years
Jian Sun,2200192130,Citations*,6,Ten Years
Shaoqing Ren,2119543935,Citations*,7,Ten Years
Vincent Vanhoucke,2022840042,Citations*,8,Ten Years
Xiangyu Zhang,2499063207,Citations*,9,Ten Years
Jeffrey Dean,2429370538,Citations*,10,Ten Years
Dong Yu,2103789662,Citations*,11,Ten Years
Dumitru Erhan,2308824398,Citations*,12,Ten Years
Li Deng,2101552792,Citations*,13,Ten Years
Christian Szegedy,331124168,Citations*,14,Ten Years
Dragomir Anguelov,2036321405,Citations*,15,Ten Years
Scott E. Reed,2430826622,Citations*,16,Ten Years
George E. Dahl,2360825425,Citations*,17,Ten Years
Koray Kavukcuoglu,1111049960,Citations*,18,Ten Years
Christian Szegedy,2947072378,Citations*,19,Ten Years
Wei Liu,2617788377,Citations*,20,Ten Years
Ruslan Salakhutdinov,2031945151,Citations*,21,Ten Years
Yangqing Jia,2102002796,Citations*,22,Ten Years
Nitish Srivastava,2191276622,Citations*,23,Ten Years
Kyunghyun Cho,2462121670,Citations*,24,Ten Years
Abdel-rahman Mohamed,2125491050,Citations*,25,Ten Years
Tara N. Sainath,1209087724,Citations*,26,Ten Years
Brian Kingsbury,2019566994,Citations*,27,Ten Years
Dzmitry Bahdanau,2509101809,Citations*,28,Ten Years
Pierre Sermanet,37905947,Citations*,29,Ten Years
Rajat Monga,2079584417,Citations*,30,Ten Years
Andrew Rabinovich,2194293332,Citations*,31,Ten Years
Quoc V. Le,2148448995,Citations*,32,Ten Years
Gregory S. Corrado,2107276858,Citations*,33,Ten Years
Sergey Ioffe,2272624714,Citations*,34,Ten Years
Andrew W. Senior,2045282652,Citations*,35,Ten Years
Matthieu Devin,2014082263,Citations*,36,Ten Years
Paul A. Tucker,2330302558,Citations*,37,Ten Years
Ross B. Girshick,2473549963,Citations*,38,Ten Years
Navdeep Jaitly,2066236689,Citations*,39,Ten Years
Kai Chen,2146330397,Citations*,40,Ten Years
Vijay Vasudevan,2943029278,Citations*,41,Ten Years
Tomas Mikolov,292626543,Citations*,42,Ten Years
Jinde Cao,2097525001,Citations*,43,Ten Years
Martín Abadi,2162106674,Citations*,44,Ten Years
Zhifeng Chen,2922418434,Citations*,45,Ten Years
Sherry Moore,2286056286,Citations*,46,Ten Years
Andy Davis,2522959750,Citations*,47,Ten Years
Benoit Steiner,2298047631,Citations*,48,Ten Years
Geoffrey Irving,2521125841,Citations*,49,Ten Years
Martin Wicke,2041401258,Citations*,50,Ten Years
Michael Isard,2004792601,Citations*,51,Ten Years
Manjunath Kudlur,2078155468,Citations*,52,Ten Years
Yuan Yu,2170786782,Citations*,53,Ten Years
Paul Barham,2296249340,Citations*,54,Ten Years
Pete Warden,2299638740,Citations*,55,Ten Years
Josh Levenberg,2302020060,Citations*,56,Ten Years
Derek Gordon Murray,2307210230,Citations*,57,Ten Years
Xiaoqiang Zheng,2497787018,Citations*,58,Ten Years
Oriol Vinyals,2634174050,Citations*,59,Ten Years
Ian J. Goodfellow,1822555116,Citations*,60,Ten Years
Jürgen Schmidhuber,2116333191,Citations*,61,Ten Years
Juergen Schmidhuber,1782944713,Citations*,62,Ten Years
Xavier Glorot,295353625,Citations*,63,Ten Years
Timothy P. Lillicrap,2163886844,Citations*,64,Ten Years
David Silver,2593774290,Citations*,65,Ten Years
Jianmin Chen,2492793318,Citations*,66,Ten Years
Sanjay Ghemawat,2945578671,Citations*,67,Ten Years
Alex Graves,2116712232,Citations*,68,Ten Years
Thomas Brox,2014530249,Citations*,69,Ten Years
Sergey Levine,2140030024,Citations*,70,Ten Years
Bart van Merriënboer,256273151,Citations*,71,Ten Years
Andrew Y. Ng,2104401652,Citations*,72,Ten Years
Caglar Gulcehre,152899538,Citations*,73,Ten Years
Demis Hassabis,4302276,Citations*,74,Ten Years
Nal Kalchbrenner,223268448,Citations*,75,Ten Years
Patrick Nguyen,2943944027,Citations*,76,Ten Years
Peng Shi,1988150995,Citations*,77,Ten Years
Derong Liu,2619713811,Citations*,78,Ten Years
Patrick Nguyen,2791548408,Citations*,79,Ten Years
Marc'Aurelio Ranzato,1976950599,Citations*,80,Ten Years
Pieter Abbeel,243981275,Citations*,81,Ten Years
Ueli Meier,2343548174,Citations*,82,Ten Years
Sander Dieleman,2020844714,Citations*,83,Ten Years
Christopher D. Manning,2149153931,Citations*,84,Ten Years
Philipp Fischer,2101064685,Citations*,85,Ten Years
William J. Dally,2037541505,Citations*,86,Ten Years
Song Han,2233699872,Citations*,87,Ten Years
Arthur Guez,2015134264,Citations*,88,Ten Years
Olaf Ronneberger,2044097715,Citations*,89,Ten Years
Simon Haykin,1976731470,Citations*,90,Ten Years
Andrew W. Senior,2919693064,Citations*,91,Ten Years
Ming Yang,2614727752,Citations*,92,Ten Years
Jonathon Shlens,2343055381,Citations*,93,Ten Years
Jeff Clune,1996419712,Citations*,94,Ten Years
Jason Weston,2945754415,Citations*,95,Ten Years
Marc Lanctot,2107049243,Citations*,96,Ten Years
Richard Socher,1964982643,Citations*,97,Ten Years
Holger Schwenk,2160549261,Citations*,98,Ten Years
Fethi Bougares,184786478,Citations*,99,Ten Years
Rob Fergus,2166320536,Citations*,100,Ten Years
Jinde Cao,2097525001,Publications,1,Ten Years
Tingwen Huang,2139160212,Publications,2,Ten Years
Derong Liu,2619713811,Publications,3,Ten Years
Patricia Melin,2170452912,Publications,4,Ten Years
Huaguang Zhang,2110932830,Publications,5,Ten Years
Zhigang Zeng,2147475943,Publications,6,Ten Years
Shouming Zhong,2233293459,Publications,7,Ten Years
Yoshua Bengio,161269817,Publications,8,Ten Years
Ozgur Kisi,1230861240,Publications,9,Ten Years
Chuandong Li,2170291655,Publications,10,Ten Years
Yunong Zhang,2138676690,Publications,11,Ten Years
Ju H. Park,2119067681,Publications,12,Ten Years
Edgar N. Sanchez,2124200974,Publications,13,Ten Years
Ding Wang,2717441852,Publications,14,Ten Years
Zhanshan Wang,2616916553,Publications,15,Ten Years
Sung-Kwun Oh,2139014586,Publications,16,Ten Years
Frank L. Lewis,2149702018,Publications,17,Ten Years
Qinglai Wei,2150207392,Publications,18,Ten Years
Li Deng,2101552792,Publications,19,Ten Years
Alma Y. Alanis,2110323268,Publications,20,Ten Years
Peng Shi,1988150995,Publications,21,Ten Years
Li-Rong Dai,2159584513,Publications,22,Ten Years
Chen Tianshi,2743935645,Publications,23,Ten Years
Chee Peng Lim,2130338591,Publications,24,Ten Years
Witold Pedrycz,136859070,Publications,25,Ten Years
Saeid Nahavandi,1029828013,Publications,26,Ten Years
Abbas Khosravi,2097565294,Publications,27,Ten Years
Oscar Castillo,2176619569,Publications,28,Ten Years
César Hervás-Martínez,185355519,Publications,29,Ten Years
Kandarpa Kumar Sarma,2123028624,Publications,30,Ten Years
Qiankun Song,2643843555,Publications,31,Ten Years
Ali Azadeh,2078401798,Publications,32,Ten Years
Shuzhi Sam Ge,2125547012,Publications,33,Ten Years
Jun Wang,2509381299,Publications,34,Ten Years
Junfei Qiao,2009309637,Publications,35,Ten Years
Dong Yu,2103789662,Publications,36,Ten Years
Wen Yu,2124235897,Publications,37,Ten Years
Zeng-Guang Hou,2055682144,Publications,38,Ten Years
Qi-Jun Zhang,2148352815,Publications,39,Ten Years
Kazuyuki Murase,2423571882,Publications,40,Ten Years
Tshilidzi Marwala,2025680667,Publications,41,Ten Years
Chen Yunji,2224590085,Publications,42,Ten Years
Lihong Huang,2776347187,Publications,43,Ten Years
Fuad E. Alsaadi,1833471561,Publications,44,Ten Years
Yiran Chen,2109277643,Publications,45,Ten Years
Haibo He,2125283802,Publications,46,Ten Years
Wei He,2618256165,Publications,47,Ten Years
Kaushik Roy,2109882579,Publications,48,Ten Years
Shuai Li,2549440108,Publications,49,Ten Years
Kazuyuki Aihara,2050783569,Publications,50,Ten Years
Jun Tani,1989802913,Publications,51,Ten Years
Ahmed El-Shafie,2043471898,Publications,52,Ten Years
Teresa Bernarda Ludermir,2096223753,Publications,53,Ten Years
Zidong Wang,2104171312,Publications,54,Ten Years
Sarangapani Jagannathan,2225715891,Publications,55,Ten Years
Zhang Yi,2690968393,Publications,56,Ten Years
Shahaboddin Shamshirband,1635769602,Publications,57,Ten Years
Björn W. Schuller,2079380910,Publications,58,Ten Years
Rozaida Ghazali,2085240879,Publications,59,Ten Years
Shumin Fei,2108499568,Publications,60,Ten Years
Tieshan Li,2237878700,Publications,61,Ten Years
Nazri Mohd Nawi,2143546632,Publications,62,Ten Years
M. Syed Ali,2308821154,Publications,63,Ten Years
Simon X. Yang,2129715161,Publications,64,Ten Years
C. L. Philip Chen,2037336103,Publications,65,Ten Years
Chenguang Yang,2110932751,Publications,66,Ten Years
Adel M. Alimi,2130938194,Publications,67,Ten Years
Zhouhua Peng,2163158412,Publications,68,Ten Years
Chin-Hui Lee,2947002853,Publications,69,Ten Years
Elmer P. Dadios,237177326,Publications,70,Ten Years
Hai Li,2131148309,Publications,71,Ten Years
DeLiang Wang,2159145177,Publications,72,Ten Years
Stefan Wermter,2308014113,Publications,73,Ten Years
Abir Jaafar Hussain,2310059272,Publications,74,Ten Years
Yuehui Chen,2144134715,Publications,75,Ten Years
Akira Hirose,2296023041,Publications,76,Ten Years
Jun Du,2610225220,Publications,77,Ten Years
Guo Qi,2742561389,Publications,78,Ten Years
Nikos E. Mastorakis,221460568,Publications,79,Ten Years
Mohammad Teshnehlab,252471569,Publications,80,Ten Years
Nikola Kasabov,720605457,Publications,81,Ten Years
Tadashi Kondo,1990273602,Publications,82,Ten Years
Yurong Liu,2150003784,Publications,83,Ten Years
Wing W. Y. Ng,2157295663,Publications,84,Ten Years
Sergey Dolenko,2303157339,Publications,85,Ten Years
Dan Wang,2438771231,Publications,86,Ten Years
P. Boniecki,1221077132,Publications,87,Ten Years
Klaus-Robert Müller,2012736320,Publications,88,Ten Years
P. Balasubramaniam,2026502642,Publications,89,Ten Years
Jürgen Schmidhuber,2116333191,Publications,90,Ten Years
Brijesh Verma,2162951420,Publications,91,Ten Years
Wei Xing Zheng,2181987712,Publications,92,Ten Years
Hung T. Nguyen,2251339073,Publications,93,Ten Years
Bogdan M. Wilamowski,2104229401,Publications,94,Ten Years
Sergey Levine,2140030024,Publications,95,Ten Years
Haijun Jiang,2161496442,Publications,96,Ten Years
Dongbin Zhao,2167395857,Publications,97,Ten Years
Hermann Ney,2293758362,Publications,98,Ten Years
Anupam Shukla,2754344798,Publications,99,Ten Years
Aboul Ella Hassanien,2133504957,Publications,100,Ten Years
Jinde Cao,2097525001,H-Index,1,Ten Years
Yoshua Bengio,161269817,H-Index,2,Ten Years
Ju H. Park,2119067681,H-Index,3,Ten Years
Derong Liu,2619713811,H-Index,4,Ten Years
Peng Shi,1988150995,H-Index,5,Ten Years
Tingwen Huang,2139160212,H-Index,6,Ten Years
Dong Yu,2103789662,H-Index,7,Ten Years
Ozgur Kisi,1230861240,H-Index,8,Ten Years
Huaguang Zhang,2110932830,H-Index,9,Ten Years
Li Deng,2101552792,H-Index,10,Ten Years
Geoffrey E. Hinton,563069026,H-Index,11,Ten Years
P. Balasubramaniam,2026502642,H-Index,12,Ten Years
Zidong Wang,2104171312,H-Index,13,Ten Years
Zhigang Zeng,2147475943,H-Index,14,Ten Years
Sergey Levine,2140030024,H-Index,15,Ten Years
Jun Wang,2509381299,H-Index,16,Ten Years
Ding Wang,2717441852,H-Index,17,Ten Years
Pieter Abbeel,243981275,H-Index,18,Ten Years
Qinglai Wei,2150207392,H-Index,19,Ten Years
Chuandong Li,2170291655,H-Index,20,Ten Years
Qiankun Song,2643843555,H-Index,21,Ten Years
R. Rakkiyappan,2055181133,H-Index,22,Ten Years
Jürgen Schmidhuber,2116333191,H-Index,23,Ten Years
Yunong Zhang,2138676690,H-Index,24,Ten Years
Zhanshan Wang,2616916553,H-Index,25,Ten Years
R. Rakkiyappan,2823006868,H-Index,26,Ten Years
Danial Jahed Armaghani,169424129,H-Index,27,Ten Years
Tara N. Sainath,1209087724,H-Index,28,Ten Years
Quoc V. Le,2148448995,H-Index,29,Ten Years
Frank L. Lewis,2149702018,H-Index,30,Ten Years
Yurong Liu,2150003784,H-Index,31,Ten Years
Zheng-Guang Wu,2163976031,H-Index,32,Ten Years
Koray Kavukcuoglu,1111049960,H-Index,33,Ten Years
Xiaogang Wang,2227253382,H-Index,34,Ten Years
Shouming Zhong,2233293459,H-Index,35,Ten Years
Muhammad Asif Zahoor Raja,2428192597,H-Index,36,Ten Years
Shumin Fei,2108499568,H-Index,37,Ten Years
Shuzhi Sam Ge,2125547012,H-Index,38,Ten Years
DeLiang Wang,2159145177,H-Index,39,Ten Years
Wei Xing Zheng,2181987712,H-Index,40,Ten Years
Shuai Li,2549440108,H-Index,41,Ten Years
Bing Chen,2592936408,H-Index,42,Ten Years
Ilya Sutskever,215131072,H-Index,43,Ten Years
Björn W. Schuller,2079380910,H-Index,44,Ten Years
Abbas Khosravi,2097565294,H-Index,45,Ten Years
Hongye Su,2120397414,H-Index,46,Ten Years
Haibo He,2125283802,H-Index,47,Ten Years
Jian Chu,2134503444,H-Index,48,Ten Years
Tao Li,2168222212,H-Index,49,Ten Years
Sang-Moon Lee,2492998949,H-Index,50,Ten Years
Yi Shen,2725097738,H-Index,51,Ten Years
Farhad Gharagheizi,1183026823,H-Index,52,Ten Years
Shahaboddin Shamshirband,1635769602,H-Index,53,Ten Years
Jeff Clune,1996419712,H-Index,54,Ten Years
Brian Kingsbury,2019566994,H-Index,55,Ten Years
Liu Y,2104966155,H-Index,56,Ten Years
Alex Graves,2116712232,H-Index,57,Ten Years
Lihong Huang,2776347187,H-Index,58,Ten Years
Andrew W. Senior,2919693064,H-Index,59,Ten Years
Witold Pedrycz,136859070,H-Index,60,Ten Years
C. L. Philip Chen,2037336103,H-Index,61,Ten Years
Ahmed El-Shafie,2043471898,H-Index,62,Ten Years
Jinyu Li,2097430065,H-Index,63,Ten Years
Huijun Gao,2107584790,H-Index,64,Ten Years
Chong Lin,2108469914,H-Index,65,Ten Years
Yiran Chen,2109277643,H-Index,66,Ten Years
Shaocheng Tong,2141728717,H-Index,67,Ten Years
Patricia Melin,2170452912,H-Index,68,Ten Years
Amir H. Mohammadi,2236759500,H-Index,69,Ten Years
Vahid Nourani,2275828938,H-Index,70,Ten Years
Sundaram Suresh,2404192194,H-Index,71,Ten Years
Yang Tang,2671093876,H-Index,72,Ten Years
Bhuvana Ramabhadran,297209587,H-Index,73,Ten Years
Saeid Nahavandi,1029828013,H-Index,74,Ten Years
Kwok-wing Chau,1897196416,H-Index,75,Ten Years
Pierre Baldi,2060797211,H-Index,76,Ten Years
K. Mathiyalagan,2072090081,H-Index,77,Ten Years
Shengyuan Xu,2100803789,H-Index,78,Ten Years
Xiaoyan Liu,2101154754,H-Index,79,Ten Years
Weisheng Chen,2112588968,H-Index,80,Ten Years
Kenneth O. Stanley,2147379936,H-Index,81,Ten Years
Jinling Liang,2155610221,H-Index,82,Ten Years
Li-Rong Dai,2159584513,H-Index,83,Ten Years
Hermann Ney,2293758362,H-Index,84,Ten Years
Aaron C. Courville,2328522601,H-Index,85,Ten Years
Kyunghyun Cho,2462121670,H-Index,86,Ten Years
Yudong Zhang,2597902046,H-Index,87,Ten Years
César Hervás-Martínez,185355519,H-Index,88,Ten Years
Nima Amjady,264150449,H-Index,89,Ten Years
Mahmoud Omid,1972489434,H-Index,90,Ten Years
Jun Tani,1989802913,H-Index,91,Ten Years
Holger R. Maier,2005266980,H-Index,92,Ten Years
Junfei Qiao,2009309637,H-Index,93,Ten Years
Dalibor Petković,2022855462,H-Index,94,Ten Years
Jianzhou Wang,2117544192,H-Index,95,Ten Years
Hai Li,2131148309,H-Index,96,Ten Years
Jalal Shiri,2136112524,H-Index,97,Ten Years
Christopher D. Manning,2149153931,H-Index,98,Ten Years
Huai-Ning Wu,2162824964,H-Index,99,Ten Years
Zhouhua Peng,2163158412,H-Index,100,Ten Years
Geoffrey E. Hinton,563069026,Saliency,1,All
Ilya Sutskever,215131072,Saliency,2,All
Alex Krizhevsky,1171453863,Saliency,3,All
Yoshua Bengio,161269817,Saliency,4,All
Kaiming He,2164292938,Saliency,5,All
Jian Sun,2200192130,Saliency,6,All
Shaoqing Ren,2119543935,Saliency,7,All
Xiangyu Zhang,2499063207,Saliency,8,All
Vincent Vanhoucke,2022840042,Saliency,9,All
Dumitru Erhan,2308824398,Saliency,10,All
Ruslan Salakhutdinov,2031945151,Saliency,11,All
Jeffrey Dean,2429370538,Saliency,12,All
Christian Szegedy,331124168,Saliency,13,All
Christopher M. Bishop,2157233933,Saliency,14,All
Dong Yu,2103789662,Saliency,15,All
Dragomir Anguelov,2036321405,Saliency,16,All
Scott E. Reed,2430826622,Saliency,17,All
Koray Kavukcuoglu,1111049960,Saliency,18,All
Yangqing Jia,2102002796,Saliency,19,All
Christian Szegedy,2947072378,Saliency,20,All
Wei Liu,2617788377,Saliency,21,All
Li Deng,2101552792,Saliency,22,All
Jinde Cao,2097525001,Saliency,23,All
Nitish Srivastava,2191276622,Saliency,24,All
Ross B. Girshick,2473549963,Saliency,25,All
Kyunghyun Cho,2462121670,Saliency,26,All
Quoc V. Le,2148448995,Saliency,27,All
Pierre Sermanet,37905947,Saliency,28,All
Jürgen Schmidhuber,2116333191,Saliency,29,All
George E. Dahl,2360825425,Saliency,30,All
Andrew Rabinovich,2194293332,Saliency,31,All
Dzmitry Bahdanau,2509101809,Saliency,32,All
Kai Chen,2146330397,Saliency,33,All
Gregory S. Corrado,2107276858,Saliency,34,All
Tomas Mikolov,292626543,Saliency,35,All
Abdel-rahman Mohamed,2125491050,Saliency,36,All
Tara N. Sainath,1209087724,Saliency,37,All
Ian J. Goodfellow,1822555116,Saliency,38,All
Sergey Ioffe,2272624714,Saliency,39,All
Brian Kingsbury,2019566994,Saliency,40,All
Guang-Bin Huang,2939519869,Saliency,41,All
Oriol Vinyals,2634174050,Saliency,42,All
Rajat Monga,2079584417,Saliency,43,All
Matthieu Devin,2014082263,Saliency,44,All
Andrew Y. Ng,2104401652,Saliency,45,All
Alex Graves,2116712232,Saliency,46,All
Andrew W. Senior,2045282652,Saliency,47,All
Paul A. Tucker,2330302558,Saliency,48,All
Marc'Aurelio Ranzato,1976950599,Saliency,49,All
Yann LeCun,2053214915,Saliency,50,All
Jerome H. Friedman,2157091523,Saliency,51,All
Timothy P. Lillicrap,2163886844,Saliency,52,All
Robert Tibshirani,57053632,Saliency,53,All
Trevor Hastie,254766753,Saliency,54,All
Simon S. Haykin,2787075046,Saliency,55,All
Navdeep Jaitly,2066236689,Saliency,56,All
Sergey Levine,2140030024,Saliency,57,All
David Silver,2593774290,Saliency,58,All
Juergen Schmidhuber,1782944713,Saliency,59,All
Andrew W. Senior,2919693064,Saliency,60,All
Derong Liu,2619713811,Saliency,61,All
Song Han,2233699872,Saliency,62,All
Christopher D. Manning,2149153931,Saliency,63,All
Thomas Brox,2014530249,Saliency,64,All
William J. Dally,2037541505,Saliency,65,All
Frank L. Lewis,2149702018,Saliency,66,All
Léon Bottou,712415982,Saliency,67,All
Pieter Abbeel,243981275,Saliency,68,All
Nal Kalchbrenner,223268448,Saliency,69,All
Vijay Vasudevan,2943029278,Saliency,70,All
Jun Wang,2509381299,Saliency,71,All
Demis Hassabis,4302276,Saliency,72,All
Sander Dieleman,2020844714,Saliency,73,All
Shuzhi Sam Ge,2125547012,Saliency,74,All
Ueli Meier,2343548174,Saliency,75,All
Jonathon Shlens,2343055381,Saliency,76,All
Philipp Fischer,2101064685,Saliency,77,All
Caglar Gulcehre,152899538,Saliency,78,All
Bart van Merriënboer,256273151,Saliency,79,All
Rob Fergus,2166320536,Saliency,80,All
Hugo Larochelle,1963576484,Saliency,81,All
Richard Socher,1964982643,Saliency,82,All
Zhifeng Chen,2922418434,Saliency,83,All
Martín Abadi,2162106674,Saliency,84,All
Patrick Nguyen,2943944027,Saliency,85,All
Alan L. Yuille,2065104188,Saliency,86,All
Olaf Ronneberger,2044097715,Saliency,87,All
Tomaso Poggio,693931197,Saliency,88,All
Andy Davis,2522959750,Saliency,89,All
Sherry Moore,2286056286,Saliency,90,All
Peng Shi,1988150995,Saliency,91,All
Marc Lanctot,2107049243,Saliency,92,All
Sepp Hochreiter,97377512,Saliency,93,All
Kevin P. Murphy,2167731548,Saliency,94,All
James Kennedy,2185363493,Saliency,95,All
Ming Yang,2614727752,Saliency,96,All
Liang-Chieh Chen,2127898042,Saliency,97,All
Benoit Steiner,2298047631,Saliency,98,All
Geoffrey Irving,2521125841,Saliency,99,All
Michael I. Jordan,2435751034,Saliency,100,All
Shaoqing Ren,2119543935,Prestige,1,All
Wei Liu,2617788377,Prestige,2,All
Simon S. Haykin,2787075046,Prestige,3,All
Pierre Sermanet,37905947,Prestige,4,All
Alex Krizhevsky,1171453863,Prestige,5,All
Christian Szegedy,2947072378,Prestige,6,All
Xiangyu Zhang,2499063207,Prestige,7,All
Kai Chen,2146330397,Prestige,8,All
Kaiming He,2164292938,Prestige,9,All
Gregory S. Corrado,2107276858,Prestige,10,All
Dragomir Anguelov,2036321405,Prestige,11,All
Yangqing Jia,2102002796,Prestige,12,All
Paul A. Tucker,2330302558,Prestige,13,All
Olaf Ronneberger,2044097715,Prestige,14,All
Jian Sun,2200192130,Prestige,15,All
Nitish Srivastava,2191276622,Prestige,16,All
Ilya Sutskever,215131072,Prestige,17,All
Scott E. Reed,2430826622,Prestige,18,All
Philipp Fischer,2101064685,Prestige,19,All
